order_id,user_id,created_dt_msk,created_ts_msk,event_id,cinema_circuit,age_limit,currency_code,device_type_canonical,revenue,service_name,tickets_count,total,days_since_prev,curs,revenue_rub,one_ticket_revenue_rub,month,season
7980105,44d32ef1ecfd4fa,2024-08-28,2024-08-28 15:43:48,238355,нет,6,rub,desktop,1137.37,Билеты без проблем,2,7582.48,1.0,18.9146,1137.3699951171875,568.6849975585938,2024-08,лето
7611486,ad24ec4d3883a71,2024-07-06,2024-07-06 10:31:30,536435,нет,0,rub,mobile,68.28,Облачко,1,620.76,5.0,18.5395,68.27999877929688,68.27999877929688,2024-07,лето
287188,18e9aead0a393e7,2024-06-03,2024-06-03 13:32:20,532147,нет,6,rub,mobile,113.41,Билеты в руки,4,3780.22,0.0,20.2773,113.41000366210938,28.352500915527344,2024-06,лето
852311,9921543c151eb58,2024-09-01,2024-09-01 04:22:30,558435,нет,6,rub,mobile,41.45,Лови билет!,4,2072.59,0.0,18.933,41.45000076293945,10.362500190734863,2024-09,осень
606942,9b281cf3d745aea,2024-09-14,2024-09-14 16:02:00,473460,нет,0,rub,mobile,38.14,Билеты в руки,3,1271.42,56.0,19.0586,38.13999938964844,12.713333129882812,2024-09,осень
8264276,7eb4fc207ecc10f,2024-10-02,2024-10-02 10:11:09,347900,нет,0,rub,mobile,331.59,Прачечная,3,2763.24,0.0,19.4015,331.5899963378906,110.52999877929688,2024-10,осень
4056376,784e909601bec92,2024-09-23,2024-09-23 08:58:12,435330,нет,16,rub,mobile,636.64,Мой билет,2,4897.26,0.0,19.3316,636.6400146484375,318.32000732421875,2024-09,осень
6054099,3ee7dc2e115847f,2024-07-02,2024-07-02 15:43:18,172434,нет,0,rub,mobile,1163.82,Билеты в руки,3,8952.43,0.0,18.5164,1163.8199462890625,387.9399820963542,2024-07,лето
5727211,49eee7807c16741,2024-09-08,2024-09-08 14:39:46,538112,нет,12,rub,desktop,255.24,Мой билет,2,6381.0,11.0,18.5991,255.24000549316406,127.62000274658203,2024-09,осень
7138119,af26d5b5924d2f3,2024-09-18,2024-09-18 07:05:37,458628,нет,16,rub,mobile,738.71,Облачко,3,6155.95,0.0,19.0236,738.7100219726562,246.2366739908854,2024-09,осень
7812485,154904d123e010b,2024-10-24,2024-10-24 14:16:51,519517,нет,12,rub,mobile,423.49,Восьмёрка,4,3529.08,4.0,19.9587,423.489990234375,105.87249755859375,2024-10,осень
2985609,88e7051f78140eb,2024-06-12,2024-06-12 07:40:16,527892,нет,16,rub,desktop,1329.96,Билеты без проблем,3,8312.22,0.0,19.8655,1329.9599609375,443.3199869791667,2024-06,лето
1955297,477045887b3f897,2024-09-03,2024-09-03 11:41:10,564987,нет,0,rub,mobile,65.65,Билеты в руки,4,3282.29,0.0,18.6868,65.6500015258789,16.412500381469727,2024-09,осень
5757777,d2e29f41f059cb7,2024-06-10,2024-06-10 08:35:34,534092,нет,6,rub,mobile,42.5,Билеты в руки,4,1416.77,,19.8618,42.5,10.625,2024-06,лето
5891148,8187dac4be757a0,2024-06-20,2024-06-20 11:59:06,87847,нет,12,rub,desktop,919.84,Билеты без проблем,2,6132.3,0.0,18.0419,919.8400268554688,459.9200134277344,2024-06,лето
3348399,cdbc02c6ad8087a,2024-07-09,2024-07-09 11:50:17,513548,нет,6,rub,mobile,15.66,Билеты в руки,1,223.76,1.0,18.5124,15.65999984741211,15.65999984741211,2024-07,лето
5819286,10869889a1b5842,2024-10-08,2024-10-08 16:04:31,73808,нет,6,rub,mobile,1345.75,Билеты без проблем,3,11214.62,4.0,19.9371,1345.75,448.5833333333333,2024-10,осень
8506861,0c01ef12c401336,2024-10-06,2024-10-06 13:33:16,535695,нет,16,rub,mobile,2022.55,Весь в билетах,4,22472.79,0.0,19.6475,2022.550048828125,505.63751220703125,2024-10,осень
7583443,1d9204aff100551,2024-10-14,2024-10-14 07:52:05,574477,нет,6,rub,desktop,507.9,Билеты без проблем,4,12697.54,3.0,19.5723,507.8999938964844,126.9749984741211,2024-10,осень
689882,7a7ac3c803e5d17,2024-09-24,2024-09-24 17:41:42,383566,нет,18,rub,mobile,797.94,Облачко,4,6138.0,0.0,19.3967,797.9400024414062,199.48500061035156,2024-09,осень
5345687,15f11d6d329974a,2024-09-12,2024-09-12 20:35:51,561009,нет,6,rub,mobile,200.5,Билеты в руки,3,1670.82,36.0,19.1152,200.5,66.83333333333333,2024-09,осень
7691555,257d22999d0eda8,2024-07-27,2024-07-27 15:43:38,479826,нет,12,rub,desktop,1121.67,Мой билет,4,14020.92,48.0,18.0243,1121.6700439453125,280.4175109863281,2024-07,лето
7891394,1a1514f0360ff18,2024-10-01,2024-10-01 08:04:22,497041,нет,16,rub,desktop,100.85,Лови билет!,1,1440.73,0.0,19.4525,100.8499984741211,100.8499984741211,2024-10,осень
3827508,18e9aead0a393e7,2024-09-21,2024-09-21 12:39:45,550151,нет,0,rub,mobile,8.51,Билеты в руки,1,212.77,0.0,19.3316,8.510000228881836,8.510000228881836,2024-09,осень
828125,a92e5b40dc3b944,2024-09-25,2024-09-25 09:27:42,547562,нет,16,rub,mobile,283.59,Облачко,3,2578.11,16.0,19.3262,283.5899963378906,94.52999877929688,2024-09,осень
3127274,fe237d2cfd6e503,2024-09-08,2024-09-08 07:51:38,560858,нет,0,rub,mobile,11.67,Лови билет!,1,583.54,0.0,18.5991,11.670000076293945,11.670000076293945,2024-09,осень
6447194,1e3795ecb8bb655,2024-08-10,2024-08-10 20:38:57,523759,нет,18,rub,mobile,289.8,Билеты в руки,3,7244.89,0.0,18.4415,289.79998779296875,96.59999593098958,2024-08,лето
7102217,de092b03b22533b,2024-09-08,2024-09-08 06:22:04,494565,нет,16,rub,mobile,613.17,Облачко,2,6812.96,0.0,18.5991,613.1699829101562,306.5849914550781,2024-09,осень
3506826,02ea4583333f064,2024-10-14,2024-10-14 20:38:00,565812,нет,16,rub,mobile,1594.97,Облачко,4,12269.0,0.0,19.5723,1594.969970703125,398.74249267578125,2024-10,осень
6955883,18e9aead0a393e7,2024-09-12,2024-09-12 10:55:20,563671,нет,16,rub,mobile,245.9,Облачко,1,2732.19,0.0,19.1152,245.89999389648438,245.89999389648438,2024-09,осень
2685836,d083142dabbbd11,2024-10-02,2024-10-02 21:15:53,446378,нет,16,rub,mobile,255.03,Билеты в руки,2,2833.71,0.0,19.4015,255.02999877929688,127.51499938964844,2024-10,осень
32394,45fa6d809d58860,2024-10-21,2024-10-21 13:57:39,178735,нет,16,rub,mobile,194.44,Лучшие билеты,2,4861.06,0.0,19.7884,194.44000244140625,97.22000122070312,2024-10,осень
3797667,a54ec9fb431199b,2024-10-18,2024-10-18 23:59:56,552751,нет,12,rub,mobile,454.05,Билеты без проблем,2,5045.03,,19.8697,454.04998779296875,227.02499389648438,2024-10,осень
1543091,b4c38e1c262e99e,2024-09-05,2024-09-05 21:06:28,561383,нет,16,rub,desktop,571.63,Край билетов,2,4083.08,0.0,18.4217,571.6300048828125,285.81500244140625,2024-09,осень
6137503,2e580c0e30fa03d,2024-07-12,2024-07-12 11:55:10,546068,нет,16,rub,desktop,0.0,Билеты без проблем,2,0.0,0.0,18.3891,0.0,0.0,2024-07,лето
1281743,8d6c1ff89fac35f,2024-06-11,2024-06-11 12:40:29,536826,нет,12,kzt,mobile,13212.93,Мой билет,3,165161.66,0.0,19.8928,2628.4216768750002,876.1405589583334,2024-06,лето
2808680,94c21c40b1d6376,2024-09-21,2024-09-21 12:56:58,457698,нет,12,rub,mobile,447.46,Билеты без проблем,2,4067.82,0.0,19.3316,447.4599914550781,223.72999572753906,2024-09,осень
2674207,99e2d4517d86b2b,2024-10-15,2024-10-15 19:16:22,584791,нет,18,rub,mobile,114.39,Лови билет!,4,5719.32,0.0,19.7185,114.38999938964844,28.59749984741211,2024-10,осень
6607970,880f5b6f284b549,2024-10-27,2024-10-27 15:53:34,12624,нет,12,rub,mobile,126.75,Лови билет!,2,1584.41,0.0,19.9266,126.75,63.375,2024-10,осень
1257325,1ecc9e34a3159f8,2024-06-11,2024-06-11 12:22:21,536825,нет,12,kzt,mobile,13784.26,Мой билет,4,229737.66,0.0,19.8928,2742.0752266562504,685.5188066640626,2024-06,лето
727901,fd583a1125990fa,2024-06-19,2024-06-19 23:27:06,329833,нет,0,rub,mobile,607.72,Восьмёрка,3,4340.88,,19.2165,607.719970703125,202.57332356770834,2024-06,лето
378828,196ebc1a8d36f4c,2024-08-30,2024-08-30 21:25:42,545401,нет,16,rub,desktop,100.23,Лучшие билеты,3,2004.57,37.0,19.0048,100.2300033569336,33.41000111897787,2024-08,лето
1289863,c949da9d164c71a,2024-08-13,2024-08-13 20:43:56,262968,нет,6,rub,mobile,732.61,Мой билет,4,4884.08,1.0,18.8553,732.6099853515625,183.15249633789062,2024-08,лето
6416831,0beb8fc0c0a9ce1,2024-09-21,2024-09-21 11:33:41,572208,нет,18,rub,mobile,711.98,Облачко,2,6472.58,0.0,19.3316,711.97998046875,355.989990234375,2024-09,осень
3875532,d4f86a2e47f76dc,2024-07-08,2024-07-08 11:30:53,431798,нет,6,rub,desktop,65.72,Прачечная,5,1642.95,2.0,18.5395,65.72000122070312,13.144000244140624,2024-07,лето
82332,9d4b8f986dad04e,2024-06-15,2024-06-15 19:21:31,52453,нет,16,rub,mobile,1106.66,Билеты в руки,3,7904.75,,19.7319,1106.6600341796875,368.8866780598958,2024-06,лето
3288862,e220d45e5e7c67f,2024-10-16,2024-10-16 22:32:49,541797,нет,16,rub,mobile,80.62,Прачечная,1,732.89,0.0,20.0393,80.62000274658203,80.62000274658203,2024-10,осень
8064843,698ad508cf686ac,2024-10-29,2024-10-29 18:32:58,540520,нет,6,rub,mobile,205.8,Лови билет!,4,2572.49,,20.0429,205.8000030517578,51.45000076293945,2024-10,осень
5233370,4ec8f6429431987,2024-10-07,2024-10-07 10:32:32,359265,нет,6,rub,mobile,615.82,Лови билет!,3,5131.83,0.0,19.6475,615.8200073242188,205.2733357747396,2024-10,осень
1785183,0beb8fc0c0a9ce1,2024-06-12,2024-06-12 23:02:22,536826,нет,12,kzt,desktop,13212.93,Мой билет,3,165161.66,0.0,19.8655,2624.8145470703125,874.9381823567709,2024-06,лето
3444128,b10d4e20ae40ed0,2024-10-07,2024-10-07 20:40:48,571213,нет,6,rub,mobile,115.5,Мой билет,1,824.97,0.0,19.6475,115.5,115.5,2024-10,осень
6171375,1f1cad7cf4d4c9c,2024-09-29,2024-09-29 08:48:02,534657,нет,16,rub,mobile,339.61,Быстробилет,1,2612.35,0.0,19.3741,339.6099853515625,339.6099853515625,2024-09,осень
5011665,4e8dbc554c52ffc,2024-10-25,2024-10-25 19:17:26,500580,нет,12,rub,mobile,95.48,Билеты без проблем,4,1591.4,0.0,19.8788,95.4800033569336,23.8700008392334,2024-10,осень
3860220,8187dac4be757a0,2024-10-15,2024-10-15 10:17:08,148575,нет,6,rub,mobile,1139.06,Билеты без проблем,5,9492.16,0.0,19.7185,1139.06005859375,227.81201171875,2024-10,осень
2662230,96368e5714d1673,2024-06-24,2024-06-24 07:40:07,537476,нет,0,rub,mobile,10.43,Билеты без проблем,1,260.75,1.0,19.1383,10.430000305175781,10.430000305175781,2024-06,лето
5378109,1f49b8de206b285,2024-10-01,2024-10-01 11:49:47,574431,нет,0,rub,desktop,116.99,Билеты в руки,3,2924.8,0.0,19.4525,116.98999786376953,38.996665954589844,2024-10,осень
2803054,7fbcac7bc8230d0,2024-10-03,2024-10-03 14:44:56,317149,нет,12,rub,desktop,634.37,Край билетов,2,7048.6,0.0,19.6841,634.3699951171875,317.18499755859375,2024-10,осень
2730728,87e8713166bdc27,2024-10-21,2024-10-21 12:57:19,295752,нет,0,rub,mobile,74.56,Билеты в руки,1,677.81,7.0,19.7884,74.55999755859375,74.55999755859375,2024-10,осень
8089319,3ee7dc2e115847f,2024-07-10,2024-07-10 17:53:13,545468,нет,18,rub,desktop,0.0,Билеты без проблем,2,0.0,0.0,18.4776,0.0,0.0,2024-07,лето
1403746,85249d780d45a5c,2024-10-28,2024-10-28 16:15:19,437726,нет,16,rub,desktop,692.58,Весь в билетах,3,6296.18,,19.9266,692.5800170898438,230.8600056966146,2024-10,осень
7681376,1c2a2133e1df1b4,2024-06-06,2024-06-06 16:27:15,445715,нет,16,rub,mobile,214.27,Билеты без проблем,3,3060.98,0.0,19.8084,214.27000427246094,71.42333475748698,2024-06,лето
2851658,381a12fa45712b6,2024-08-13,2024-08-13 23:38:33,373657,нет,18,rub,mobile,318.27,Облачко,3,2448.25,,18.8553,318.2699890136719,106.08999633789062,2024-08,лето
3669980,39942ba9c7367a8,2024-10-29,2024-10-29 08:26:21,562786,нет,12,rub,mobile,1446.17,Облачко,4,11124.38,0.0,20.0429,1446.1700439453125,361.5425109863281,2024-10,осень
7954005,f1124ad5c86f806,2024-06-08,2024-06-08 08:35:54,317299,нет,12,rub,mobile,1972.25,Край билетов,5,17929.56,1.0,19.8618,1972.25,394.45,2024-06,лето
4254272,bb96fc358edd890,2024-08-25,2024-08-25 11:58:44,202119,нет,6,rub,mobile,475.25,Лови билет!,2,3960.41,1.0,19.1202,475.25,237.625,2024-08,лето
4590266,26068df7451bdb0,2024-09-22,2024-09-22 17:46:29,426450,нет,6,rub,mobile,86.14,Лови билет!,3,2153.55,0.0,19.3316,86.13999938964844,28.713333129882812,2024-09,осень
4543286,7eb4fc207ecc10f,2024-07-28,2024-07-28 18:26:11,524156,нет,18,rub,desktop,1057.43,Тебе билет!,3,10574.34,0.0,18.0243,1057.4300537109375,352.4766845703125,2024-07,лето
2828429,29bf3fb2a1a4198,2024-06-26,2024-06-26 14:06:05,528816,нет,0,rub,mobile,270.74,Мой билет,2,2256.21,,18.758,270.739990234375,135.3699951171875,2024-06,лето
8571357,4226e240b0f7a38,2024-10-01,2024-10-01 11:12:22,428761,нет,0,rub,desktop,232.48,Билеты в руки,4,4649.62,0.0,19.4525,232.47999572753906,58.119998931884766,2024-10,осень
2696189,6024ccf97cc1cd2,2024-09-26,2024-09-26 21:51:28,436910,нет,12,rub,mobile,68.56,Билеты без проблем,3,1714.11,0.0,19.2591,68.55999755859375,22.85333251953125,2024-09,осень
7590345,fd4d47438ebb946,2024-07-12,2024-07-12 08:38:56,462354,нет,6,rub,mobile,864.08,Облачко,3,7200.66,0.0,18.3891,864.0800170898438,288.02667236328125,2024-07,лето
1811602,dbd7fec6a1c0ff2,2024-06-16,2024-06-16 13:43:51,500200,нет,16,rub,mobile,776.24,Билеты без проблем,3,5174.9,1.0,19.7319,776.239990234375,258.7466634114583,2024-06,лето
5896136,024dc5236465850,2024-08-11,2024-08-11 15:43:36,453736,нет,6,rub,mobile,149.71,Билеты без проблем,1,2495.21,0.0,18.4415,149.7100067138672,149.7100067138672,2024-08,лето
6238365,6e679fb4bd69b93,2024-07-12,2024-07-12 18:23:36,443091,нет,12,rub,mobile,130.49,Билеты без проблем,1,2609.85,0.0,18.3891,130.49000549316406,130.49000549316406,2024-07,лето
7475186,2e3e33065c2056f,2024-07-27,2024-07-27 21:37:10,518855,нет,16,rub,mobile,304.78,Билеты без проблем,1,2176.98,3.0,18.0243,304.7799987792969,304.7799987792969,2024-07,лето
7401381,18e9aead0a393e7,2024-09-23,2024-09-23 19:41:51,569860,нет,6,rub,mobile,86.21,Лови билет!,4,2155.13,0.0,19.3316,86.20999908447266,21.552499771118164,2024-09,осень
1946597,7426a7054f58dca,2024-09-05,2024-09-05 16:02:59,457080,нет,6,rub,mobile,754.44,Облачко,2,6286.99,1.0,18.4217,754.4400024414062,377.2200012207031,2024-09,осень
3342976,aafdd5c79112d82,2024-07-16,2024-07-16 14:06:33,485007,нет,0,rub,mobile,1273.19,За билетом!,5,14146.52,7.0,18.4847,1273.18994140625,254.63798828125,2024-07,лето
8904,c1c7641fd348ed1,2024-06-18,2024-06-18 11:50:38,538259,нет,6,rub,desktop,0.0,Билеты без проблем,3,0.0,0.0,19.7542,0.0,0.0,2024-06,лето
5524240,ab26e2dfc5e95ec,2024-09-11,2024-09-11 21:27:29,502213,нет,18,rub,mobile,52.82,Лови билет!,1,660.24,,19.0258,52.81999969482422,52.81999969482422,2024-09,осень
6862242,a72cfc76b357839,2024-08-10,2024-08-10 22:25:49,484638,нет,16,rub,mobile,57.91,Билеты в руки,2,1447.67,0.0,18.4415,57.90999984741211,28.954999923706055,2024-08,лето
5791881,15a7fdf9b363207,2024-09-17,2024-09-17 16:17:13,324728,нет,12,rub,mobile,25.97,Билеты без проблем,3,519.48,39.0,19.0125,25.969999313354492,8.65666643778483,2024-09,осень
8424124,ca108a48cb937b1,2024-10-18,2024-10-18 11:22:52,303371,нет,12,rub,mobile,271.02,Прачечная,4,9034.05,0.0,19.8697,271.0199890136719,67.75499725341797,2024-10,осень
4441583,1f49b8de206b285,2024-10-06,2024-10-06 07:50:07,577248,нет,0,rub,mobile,83.29,Лучшие билеты,3,2082.25,0.0,19.6475,83.29000091552734,27.763333638509113,2024-10,осень
5817459,44c1c640a242aea,2024-10-10,2024-10-10 10:04:11,423866,нет,12,rub,mobile,864.05,Билеты без проблем,3,7855.02,0.0,19.9302,864.0499877929688,288.01666259765625,2024-10,осень
4693419,44c1c640a242aea,2024-10-09,2024-10-09 07:00:25,36800,нет,18,rub,mobile,363.98,Билеты без проблем,2,3033.2,0.0,19.8418,363.9800109863281,181.99000549316406,2024-10,осень
7676910,599f857278b2d9a,2024-09-26,2024-09-26 06:13:29,358900,нет,12,rub,mobile,572.27,Лови билет!,2,5202.48,53.0,19.2591,572.27001953125,286.135009765625,2024-09,осень
8440277,ba40558b8952b17,2024-06-30,2024-06-30 13:02:45,535440,нет,18,rub,mobile,745.07,Дом культуры,2,10643.8,4.0,18.4198,745.0700073242188,372.5350036621094,2024-06,лето
7792939,1f49b8de206b285,2024-07-28,2024-07-28 07:57:01,11503,нет,16,rub,mobile,1368.43,За билетом!,4,22807.11,0.0,18.0243,1368.4300537109375,342.1075134277344,2024-07,лето
6511661,4afdf6e02491fd5,2024-06-12,2024-06-12 17:19:41,255738,нет,18,rub,mobile,27.99,Лучшие билеты,1,699.68,0.0,19.8655,27.989999771118164,27.989999771118164,2024-06,лето
6431157,5398de0e9942edb,2024-08-29,2024-08-29 11:25:00,556358,нет,16,rub,mobile,349.01,Облачко,3,3172.83,0.0,19.0276,349.010009765625,116.336669921875,2024-08,лето
3676041,8d6c1ff89fac35f,2024-09-23,2024-09-23 10:16:04,554075,нет,16,rub,mobile,439.0,Билеты в руки,3,6271.47,0.0,19.3316,439.0,146.33333333333334,2024-09,осень
3480233,d3fb989eb8bdb3b,2024-08-29,2024-08-29 21:01:41,337331,нет,0,rub,mobile,169.66,Билеты без проблем,4,5655.41,14.0,19.0276,169.66000366210938,42.415000915527344,2024-08,лето
5903212,dca52ee7b31a68b,2024-10-06,2024-10-06 08:45:52,521028,нет,6,rub,mobile,22.2,Билеты в руки,1,317.16,0.0,19.6475,22.200000762939453,22.200000762939453,2024-10,осень
5302738,8d6c1ff89fac35f,2024-07-13,2024-07-13 01:54:54,403601,нет,16,rub,mobile,503.09,Билеты без проблем,4,16769.78,0.0,18.501,503.0899963378906,125.77249908447266,2024-07,лето
4407798,2857c2782cfcc03,2024-09-13,2024-09-13 22:25:46,532479,нет,18,rub,mobile,1227.65,Лови билет!,5,12276.5,0.0,19.0758,1227.6500244140625,245.5300048828125,2024-09,осень
1506232,6742f4612c41023,2024-08-03,2024-08-03 20:13:04,403590,нет,18,rub,mobile,1470.44,Лови билет!,4,18380.49,0.0,18.0536,1470.43994140625,367.6099853515625,2024-08,лето
8006843,b2573f352920546,2024-08-17,2024-08-17 12:25:23,552038,нет,16,rub,mobile,251.3,Билеты без проблем,1,1675.36,11.0,18.5775,251.3000030517578,251.3000030517578,2024-08,лето
4650586,1e3795ecb8bb655,2024-06-16,2024-06-16 16:40:35,528331,нет,6,rub,mobile,546.17,Тебе билет!,2,6827.08,1.0,19.7319,546.1699829101562,273.0849914550781,2024-06,лето
5495849,cd9b528e269c4b2,2024-07-04,2024-07-04 19:14:46,543180,нет,0,rub,mobile,109.8,Билеты в руки,2,5489.75,1.0,18.6403,109.80000305175781,54.900001525878906,2024-07,лето
596241,c35e30b63a6b7fc,2024-09-24,2024-09-24 08:07:32,575025,нет,0,rub,desktop,47.28,Билеты без проблем,2,1576.14,0.0,19.3967,47.279998779296875,23.639999389648438,2024-09,осень
6717387,c6ef049c34ebdc5,2024-08-22,2024-08-22 15:13:41,459673,нет,12,rub,mobile,1477.73,Мой билет,3,13433.93,0.0,19.2291,1477.72998046875,492.57666015625,2024-08,лето
8071339,01370a0e9c1a7d5,2024-09-14,2024-09-14 19:04:12,11425,нет,16,rub,desktop,386.82,Лови билет!,3,3516.52,0.0,19.0586,386.82000732421875,128.94000244140625,2024-09,осень
7677113,18e9aead0a393e7,2024-09-15,2024-09-15 15:20:36,533859,нет,16,rub,mobile,416.1,Билеты без проблем,1,3467.49,0.0,19.0586,416.1000061035156,416.1000061035156,2024-09,осень
1452756,fce8b5e7ceaf416,2024-06-19,2024-06-19 22:38:37,484678,нет,16,rub,mobile,527.27,Лови билет!,2,5858.57,0.0,19.2165,527.27001953125,263.635009765625,2024-06,лето
2315941,4dd9eecfa4ea2d9,2024-09-04,2024-09-04 22:30:58,474482,нет,12,rub,mobile,298.75,Лови билет!,3,14937.36,1.0,18.364,298.75,99.58333333333333,2024-09,осень
8146913,7eb4fc207ecc10f,2024-10-01,2024-10-01 11:12:17,428759,нет,0,rub,desktop,425.87,Билеты в руки,5,6083.82,0.0,19.4525,425.8699951171875,85.1739990234375,2024-10,осень
2941036,7d22e22c99ec66e,2024-08-04,2024-08-04 10:39:37,216256,нет,12,rub,mobile,95.59,Лучшие билеты,3,4779.32,0.0,18.0536,95.58999633789062,31.863332112630207,2024-08,лето
6531613,4ec8f6429431987,2024-09-19,2024-09-19 18:20:49,510924,нет,16,rub,mobile,131.72,Мой билет,3,6586.11,0.0,19.0731,131.72000122070312,43.90666707356771,2024-09,осень
6082490,0e12ed5908e403a,2024-08-18,2024-08-18 10:59:39,535329,нет,16,rub,mobile,1497.16,Лови билет!,4,18714.53,,18.5775,1497.1600341796875,374.2900085449219,2024-08,лето
859793,ca108a48cb937b1,2024-06-02,2024-06-02 11:55:28,533566,нет,16,rub,desktop,0.0,Билеты без проблем,2,0.0,0.0,20.2773,0.0,0.0,2024-06,лето
560484,2278034c47b8678,2024-10-24,2024-10-24 22:02:33,562945,нет,16,rub,mobile,502.17,Мой билет,2,4565.17,0.0,19.9587,502.1700134277344,251.0850067138672,2024-10,осень
7142498,a0258a2fb4a1bb0,2024-09-15,2024-09-15 19:10:10,521541,нет,12,rub,mobile,1519.09,Мой билет,4,12659.11,0.0,19.0586,1519.0899658203125,379.7724914550781,2024-09,осень
6965656,91a98b70e3f470b,2024-06-27,2024-06-27 04:21:34,535455,нет,0,rub,mobile,836.22,Билеты в руки,3,6432.45,0.0,18.7906,836.219970703125,278.739990234375,2024-06,лето
4676077,1021a86d7ee6fb8,2024-07-23,2024-07-23 09:27:59,302481,нет,18,rub,mobile,2579.51,Билеты без проблем,5,19842.41,0.0,18.3419,2579.510009765625,515.902001953125,2024-07,лето
6018226,fe237d2cfd6e503,2024-07-07,2024-07-07 17:21:33,542975,нет,18,rub,mobile,0.0,Билеты без проблем,1,0.0,0.0,18.5395,0.0,0.0,2024-07,лето
817801,7eb4fc207ecc10f,2024-10-16,2024-10-16 19:14:21,566741,Другое,6,rub,mobile,216.02,Билеты в руки,4,2400.24,0.0,20.0393,216.02000427246094,54.005001068115234,2024-10,осень
8583682,024dc5236465850,2024-08-22,2024-08-22 15:36:37,297165,нет,6,rub,desktop,138.39,Билеты без проблем,2,3459.63,1.0,19.2291,138.38999938964844,69.19499969482422,2024-08,лето
2100587,c7d4d0d8a2f0135,2024-09-29,2024-09-29 13:50:50,195233,нет,0,rub,mobile,132.6,Билеты без проблем,3,3314.95,0.0,19.3741,132.60000610351562,44.20000203450521,2024-09,осень
258188,024dc5236465850,2024-10-05,2024-10-05 14:07:59,75015,нет,6,rub,mobile,255.89,Лови билет!,3,2558.94,0.0,19.6475,255.88999938964844,85.29666646321614,2024-10,осень
2673656,939aac1108402f8,2024-10-22,2024-10-22 11:17:50,563671,нет,16,rub,mobile,737.69,Облачко,3,8196.58,2.0,19.8112,737.6900024414062,245.89666748046875,2024-10,осень
1066766,0beb8fc0c0a9ce1,2024-08-08,2024-08-08 09:41:47,276235,нет,12,rub,mobile,13.39,Билеты без проблем,2,446.48,0.0,17.9296,13.390000343322754,6.695000171661377,2024-08,лето
3983151,8d6c1ff89fac35f,2024-09-15,2024-09-15 15:46:55,362709,нет,18,rub,mobile,892.64,Мой билет,4,6375.97,0.0,19.0586,892.6400146484375,223.16000366210938,2024-09,осень
5592999,08199117318954f,2024-07-31,2024-07-31 11:52:19,553623,нет,18,rub,mobile,0.0,Билеты без проблем,1,0.0,0.0,18.2404,0.0,0.0,2024-07,лето
2382728,5de87ea92ebe352,2024-10-14,2024-10-14 14:12:55,518491,нет,12,rub,mobile,1494.43,Мир касс,4,14944.35,3.0,19.5723,1494.4300537109375,373.6075134277344,2024-10,осень
7410226,d3063e55d944c08,2024-08-12,2024-08-12 23:13:26,553137,нет,16,rub,desktop,333.77,Облачко,1,3034.24,9.0,18.4415,333.7699890136719,333.7699890136719,2024-08,лето
5134103,cb86188fcb2b288,2024-06-25,2024-06-25 10:23:49,292141,нет,6,rub,mobile,93.82,Лови билет!,2,4691.07,0.0,18.8012,93.81999969482422,46.90999984741211,2024-06,лето
7395088,e7c3f16ca26b719,2024-09-28,2024-09-28 19:43:13,573041,нет,0,rub,desktop,67.77,Мой билет,1,1694.17,0.0,19.3741,67.7699966430664,67.7699966430664,2024-09,осень
1270752,2d040b13570f753,2024-10-01,2024-10-01 06:20:07,459673,нет,12,rub,mobile,985.15,Мой билет,2,8955.95,0.0,19.4525,985.1500244140625,492.57501220703125,2024-10,осень
2898638,4e8dbc554c52ffc,2024-10-16,2024-10-16 17:54:19,583711,нет,0,rub,mobile,10.93,Лови билет!,1,546.74,0.0,20.0393,10.930000305175781,10.930000305175781,2024-10,осень
640553,0beb8fc0c0a9ce1,2024-10-18,2024-10-18 11:06:34,153257,нет,18,rub,desktop,1111.61,Прачечная,5,22232.21,0.0,19.8697,1111.6099853515625,222.3219970703125,2024-10,осень
4910136,110125b4a429b43,2024-10-31,2024-10-31 23:30:10,583417,нет,16,rub,mobile,98.67,Лови билет!,3,2466.72,0.0,19.7383,98.66999816894531,32.88999938964844,2024-10,осень
1376109,d92bd27e92aeef5,2024-08-15,2024-08-15 19:01:26,535329,нет,16,rub,mobile,1122.87,Лови билет!,3,14035.9,17.0,18.773,1122.8699951171875,374.2899983723958,2024-08,лето
7697007,1e3795ecb8bb655,2024-07-24,2024-07-24 23:40:30,533451,нет,12,rub,mobile,850.02,Билеты в руки,2,7083.54,0.0,18.4506,850.02001953125,425.010009765625,2024-07,лето
3790185,76a20aa2903dffa,2024-09-28,2024-09-28 13:24:51,521541,нет,12,rub,mobile,1139.32,Мой билет,3,9494.33,0.0,19.3741,1139.3199462890625,379.7733154296875,2024-09,осень
1670082,44c1c640a242aea,2024-06-04,2024-06-04 11:50:36,533803,нет,16,kzt,mobile,5548.24,Мой билет,3,92470.74,0.0,19.9833,1108.7214907558593,369.5738302519531,2024-06,лето
4222836,54b2ba31fda658e,2024-10-22,2024-10-22 15:01:32,442183,нет,16,rub,mobile,601.69,Облачко,2,6016.94,0.0,19.8112,601.6900024414062,300.8450012207031,2024-10,осень
2424517,cdd2398f7788a8c,2024-10-04,2024-10-04 19:14:33,561687,нет,6,rub,desktop,3636.13,Мой билет,4,30301.08,1.0,19.6648,3636.1298828125,909.032470703125,2024-10,осень
