event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
251422,ef51b4af-6825-4d3d-a171-8af4061a65cc,спектакль,театр,№2109,Каменевский регион,Глиногорск,213,3925,"Группа сценических танцев ""Истоки"" Групп","пер. Гвардейский, д. 27 к. 576"
557526,d5d1f185-1ee2-42de-af72-b15fcb337753,концерт,концерты,№1084,Глиногорская область,Теплоозеро,38,2715,"Творческая инициатива ""Радость"" Инк","бул. Тепличный, д. 75"
549949,01edf4b0-dc48-45a9-9d37-134e91d5bad1,концерт,концерты,№3389,Каменевский регион,Глиногорск,213,3173,"Клуб настольного тенниса ""Детство"" Инк","пр. Совхозный, д. 872 к. 2/4"
577952,c3858279-687e-4700-b783-6fec502913fa,концерт,концерты,№3820,Вишнёвский край,Талдысай,20721,1806,"Творческая инициатива ""Zen"" Лтд","алл. Бригадная, д. 11"
561403,6485cffc-2488-4bc9-be1a-2a5c54d24061,концерт,концерты,№2546,Миропольская область,Ордасай,67,2560,"Клуб киноманов ""Радуга"" Инкорпорэйтед","наб. Белинского, д. 3 стр. 715"
495859,231f2c17-6933-4c72-b653-d0649de41fb2,событие,другое,№2378,Тепляковская область,Горнодолинск,43,1121,"Спортивный клуб ""Завтра"" Групп","алл. Кубанская, д. 2/5 стр. 5"
336338,4bb46240-d2a0-4bcc-9016-6a8fc94e3421,событие,выставки,№4898,Североярская область,Озёрск,2,1541,"Дворец художников ""Долго"" Лимитед","пер. Ореховый, д. 6/6 к. 732"
544545,5fb122d3-18cd-4e2f-9511-4efe8321dfcd,спектакль,театр,№1592,Каменевский регион,Глиногорск,213,2947,"Студия дизайна ""Космос"" Групп","алл. 50 лет Октября, д. 59"
282811,20165b73-7202-48df-a5e3-fd8cd1a70554,балет,театр,№2349,Каменевский регион,Глиногорск,213,1980,"Клуб поэзии ""Магнит"" и партнеры","ш. Социалистическое, д. 8/4 к. 6"
583604,0246b197-050b-4656-b7d3-b1a3584b25f7,событие,другое,№5085,Солнечноземская область,Глинополье,56,2803,"Центр искусства и культуры ""Попугай"" и партнеры","бул. Воровского, д. 917 к. 2"
562171,e489700b-4cec-4918-8a49-711433deafc1,концерт,концерты,№2261,Каменевский регион,Глиногорск,213,2231,"Клуб рок-музыки ""Мистерия"" Групп","наб. Путевая, д. 17"
524318,b529bb72-d776-4aad-a9a0-2c4cbc57b0b6,концерт,концерты,№2955,Каменевский регион,Глиногорск,213,2640,"Культурный центр ""Общие"" Лимитед","ул. Курганная, д. 5"
562999,cf554bc2-7732-45c3-b841-1808ad701c19,спектакль,театр,№2515,Североярская область,Озёрск,2,1992,"Студия анимации ""Fusion"" Групп","пр. Путевой, д. 3 стр. 5/1"
192117,4b440786-5c5b-4962-861c-d23991dda48a,концерт,концерты,№2042,Каменевский регион,Глиногорск,213,2603,"Клуб стендап-комедии ""Символ"" Лтд","ул. Шмидта, д. 860 к. 885"
537490,7fa669d2-99b0-434c-b08b-2ce81eeea4fd,шоу,стендап,№2081,Островогорский округ,Лесозерск,80,1951,"Совет искусства ""Шар"" и партнеры","наб. Монтажников, д. 5/5 стр. 7/5"
569549,51079bdf-50e5-4f95-9d30-effc3f023c7d,спектакль,театр,№2682,Широковская область,Луговаярово,970,1801,"Театр для детей ""Quest"" и партнеры","алл. Щетинкина, д. 5/4 стр. 258"
553237,16041acd-394c-49ea-aac0-6095bb69f3f9,спорт,спорт,№1446,Каменевский регион,Глиногорск,213,1614,"Культурный центр ""Общие"" Групп","ул. Владимирская, д. 87 стр. 4"
553370,8f02a60c-d2f6-4559-955d-1ca1cb034e4e,концерт,концерты,№4588,Каменевский регион,Глиногорск,213,3440,"Киновидеостудия ""Angle"" Лтд","пер. Деповский, д. 120"
559132,a3624514-6084-457f-add1-b11878f01222,событие,другое,№2366,Златопольский округ,Кумсай,75,4227,"Цирковая студия ""Досуг"" Групп","бул. Фрунзе, д. 1/9"
251963,cab67b5d-2593-45c3-bea6-7fe2128d649c,спектакль,театр,№1637,Поленовский край,Дальнозолотск,18,3159,"Клуб начинающих писателей ""Таблицы"" Групп","ул. О.Кошевого, д. 7"
558787,0a03d31e-2b8d-4fcc-a080-a01ccad714b7,событие,другое,№4421,Горицветская область,Островецк,50,3696,"Ретро-театр ""Тайна"" Лтд","наб. Строительная, д. 5 стр. 863"
560537,a1c69d3c-a07f-497d-872f-82effc2b0790,событие,другое,№3818,Глиногорская область,Глиногорь,10951,4297,"Творческая лаборатория ""Образование"" Инк","пер. Коллективный, д. 5"
486467,a1755570-cf6a-49b8-b6f4-b5835224dd42,концерт,концерты,№2956,Каменевский регион,Глиногорск,213,3651,"Архитектурное бюро ""Легенда"" Лтд","алл. Иванова, д. 9"
276746,11183e02-c94f-4d1f-b889-e5696406094c,спектакль,театр,№1819,Каменноозёрный край,Ордакент,12,3993,"Галерея стрит-арта ""Симфония"" Групп","пр. Ивановский, д. 622 к. 290"
387935,9cc91b5e-745d-4494-9340-a7753395d0f3,событие,другое,№3800,Светополянский округ,Родинсветск,20705,3579,"Эстрадный театр ""Река"" Лтд","алл. Котовского, д. 1 стр. 4"
575056,8b8c0926-47fa-43d1-94eb-3929e555cd4e,спектакль,театр,№5022,Каменевский регион,Глиногорск,213,1566,"Клуб моделей ""Краски"" Лтд","наб. Культуры, д. 6/4"
534760,f376e32a-7a00-452d-a5ba-61eb11ac4ea8,концерт,концерты,№2628,Североярская область,Озёрск,2,1516,"Образовательный центр ""Вишня"" Групп","алл. Чкалова, д. 6 к. 241"
525959,f9e31a1b-1f80-4b54-b7e8-47be975ec1f1,концерт,концерты,№3049,Каменевский регион,Глиногорск,213,956,"Клуб исторических реконструкций ""Палитра"" и партнеры","пр. Льва Толстого, д. 47 к. 2"
531625,42bde4e0-573a-4271-a164-2f11cfe96498,концерт,концерты,№1692,Травяная область,Родниковск,22,3292,"Клуб историков ""Универсум"" Инкорпорэйтед","ул. Горная, д. 1 стр. 70"
526413,970e5023-18f8-401f-92d0-2c430bfab4fc,концерт,концерты,№1388,Каменевский регион,Глиногорск,213,1137,"Проект по интеграции искусства ""Обилие"" Инкорпорэйтед","пер. Громова, д. 18"
557735,38785205-5421-4ffa-8e3b-acfd4782cf73,концерт,концерты,№1073,Каменевский регион,Глиногорск,213,1136,"Кружок любителей живописи ""Светлый"" Групп","пр. Учительский, д. 7"
578159,60e81c27-4266-473b-a66c-d39ff8a80887,цирковое шоу,другое,№2693,Речиновская область,Дальнесветск,65,4535,"Группа арт-менеджеров ""Мгновение"" Инк","наб. Главная, д. 90 стр. 3/2"
580446,becce993-1420-445a-a091-f9563d0d1ca5,событие,другое,№3555,Солнечнореченская область,Долиновка,11113,4672,"Академия искусства ""Остров"" и партнеры","бул. Камский, д. 3/7 стр. 38"
561545,5eb9bc64-2e84-48ef-910c-1ed6750421fa,спорт,спорт,№4870,Чистогорская область,Леснойск,968,2805,"Центр культурного наследия ""Заряд"" и партнеры","ш. Пугачева, д. 9/7 к. 39"
457988,66934c7a-55f8-4086-b7a8-df90a57013c7,событие,другое,№1372,Радужнопольский край,Песковино,33,1811,"Ретро-театр ""Ода"" Инкорпорэйтед","наб. Ленинградская, д. 6/9 к. 1/2"
140411,57eff3ca-7b3a-4563-8dd3-2f836036bfba,спектакль,театр,№3735,Каменевский регион,Глиногорск,213,4019,"Группа исследователей искусства ""Сказка"" Лтд","алл. Шаумяна, д. 48 стр. 584"
276020,60853a29-a624-43f2-98db-6077c9054041,событие,другое,№4602,Травяная область,Серебровино,10859,4627,"Студия дизайна ""Bloom"" и партнеры","алл. Автомобилистов, д. 1 стр. 249"
586051,3cbd1b6f-dd7e-48d4-816b-e65277dfd8db,событие,другое,№3799,Миропольская область,Ягодинец,21673,4346,"Клуб писателей ""Мир"" Лтд","бул. Тепличный, д. 70 к. 86"
575780,eaad35f5-f733-4ab1-a671-e7e86b2748c7,спорт,спорт,№4871,Озернинский край,Лесоярич,51,3665,"Детская театральная студия ""Воспоминание"" Инкорпорэйтед","ш. Кочубея, д. 3/5"
561776,c1b74854-e92f-40ce-928b-f30860a0c012,событие,выставки,№4841,Кристаловская область,Кристалинск,1104,2567,"Кинофестиваль ""Оттенок"" Инкорпорэйтед","ул. Иркутская, д. 857 к. 7/1"
554694,787d61f0-d0fa-4f32-97b4-e0079b51b6b0,концерт,концерты,№4329,Североярская область,Озёрск,2,2651,"Картинная галерея ""Золотое"" и партнеры","бул. Пушкинский, д. 1/7 к. 200"
10914,20be7743-67f2-4ffc-88e3-4486ee3c2829,спектакль,театр,№1037,Горицветская область,Островецк,50,3896,"Заповедник ""Ода"" и партнеры","ул. Ленская, д. 1/6 к. 2"
570050,fbc24575-af05-474d-bdf5-cdbed5b3a77d,концерт,концерты,№5017,Североярская область,Озёрск,2,1442,"Детский дом культуры ""Солнечный"" Лимитед","ш. Светлое, д. 4 стр. 76"
553996,750d7a3c-aa1a-4133-8a73-fdb5374482a9,концерт,концерты,№3050,Дальнеземская область,Теплоозёрск,15,987,"Студия видеомонтажа ""Алхимия"" Инкорпорэйтед","пер. Фрунзе, д. 97 к. 109"
282028,5bdd64fb-b042-4b5e-8ad7-c907c7d57f84,спорт,спорт,№1494,Каменевский регион,Глиногорск,213,1614,"Культурный центр ""Общие"" Групп","ул. Владимирская, д. 87 стр. 4"
532327,61286c8b-0bc2-4a94-b413-a5890ac11845,спортивное мероприятие,спорт,№4549,Каменевский регион,Глиногорск,213,3474,"Креативное пространство ""Вдох"" Лимитед","бул. Пригородный, д. 7/1"
590333,8223a587-19fd-4b30-9fe4-f793ae979461,концерт,концерты,№3570,Солнечнореченская область,Желтоксан,20689,1689,"Проект по интеграции искусства ""Страстный"" Инкорпорэйтед","наб. Томская, д. 4"
555735,71b9dc82-93b2-4f84-8a6a-c5442adcdff3,концерт,концерты,№2543,Североярская область,Озёрск,2,2614,"Выставочный центр ""Мистерия"" Инкорпорэйтед","наб. Шмидта, д. 93 к. 686"
466494,37674e68-621e-47dc-a7a5-414df5938eda,концерт,концерты,№2047,Североярская область,Озёрск,2,2211,"Студия видеомонтажа ""Гид"" Групп","алл. Володарского, д. 75 стр. 1"
430303,57b0c573-d768-42c5-84b7-dbab51b8eda7,событие,другое,№3498,Серебринская область,Озёрчане,62,3588,"Арт-галерея ""Чакра"" Лимитед","ш. Леваневского, д. 9 стр. 199"
539763,572e96d7-d62d-4600-a72f-6aea7b03d4de,событие,другое,№4315,Каменноярский край,Лесоярово,11470,4634,"Искусственная сцена ""Проблема"" Инк","ул. Гончарова, д. 47 к. 7/8"
573714,2e949cd4-f8da-4901-8819-0ab577fe097b,спектакль,театр,№1471,Горностепной регион,Серебринск,11192,3228,"Кинотеатр ""Аккаунт"" Инк","ул. Достоевского, д. 90 стр. 300"
539809,84670e6d-98eb-41c1-8332-f40ee178739f,концерт,концерты,№5024,Североярская область,Озёрск,2,2663,"Лаборатория искусства ""Таланты"" Инк","пр. Тимирязева, д. 5/1 к. 3"
554227,e03eb649-7f9c-44a6-89d6-b6855591e7e0,событие,другое,№1548,Каменевский регион,Глиногорск,213,4582,"Филармония ""Прозрачность"" и партнеры","пр. Ленинский, д. 24 стр. 91"
518491,97f14a5a-80d5-49fd-aa1c-0b7b6b59ae48,концерт,концерты,№3688,Солнечнореченская область,Озёрово,172,4160,"Танцевальная школа ""Наследие"" Лтд","пр. Поселковый, д. 6 к. 627"
356072,68222803-d6ba-44b4-8fad-3f74a70a3bbd,событие,другое,№3881,Каменноозёрный край,Ордакент,12,2364,"Клуб любителей музыки ""Куб"" Групп","ш. Революции, д. 61 стр. 8"
557277,a3624514-6084-457f-add1-b11878f01222,концерт,концерты,№3962,Широковская область,Горнополец,1107,2836,"Детская художественная школа ""Echo"" Инк","ул. Подгорная, д. 3 к. 286"
554352,2f736689-8e9a-452c-afc1-40f714070154,событие,другое,№4549,Каменевский регион,Глиногорск,213,3474,"Креативное пространство ""Вдох"" Лимитед","бул. Пригородный, д. 7/1"
560174,e7d9db53-e20e-4611-8633-ac208eeffca3,концерт,концерты,№1186,Каменевский регион,Глиногорск,213,3638,"Клуб ""Ретро"" Групп","алл. Шишкина, д. 179 к. 437"
403187,591cb4f9-dc29-4dfb-ba83-715de9b124e5,спектакль,театр,№3709,Каменевский регион,Глиногорск,213,2576,"Клуб китаристов ""Феерия"" Групп","пер. Громова, д. 9 к. 8/6"
518045,db7833ab-6e74-4825-a5e3-46e4edcd17c3,концерт,концерты,№1582,Лесостепной край,Крутовинск,44,2223,"Академия искусства ""Свет"" Лимитед","наб. Механизаторов, д. 5/6"
311773,08835e2e-9956-4910-93b8-dd1552450e3a,событие,другое,№1738,Яблоневская область,Светополье,39,3939,"Этнографический музей ""Магнит"" Групп","наб. Полярная, д. 874"
231766,634b0852-0c3d-4141-95e8-adbe94200fbe,спектакль,театр,№1900,Горицветская область,Островецк,50,4029,"Творческая инициатива ""Сосна"" Инк","бул. Трудовой, д. 850 к. 5/7"
535377,632bdd02-9a19-400c-9727-7e593bc7bbcb,концерт,концерты,№4455,Каменевский регион,Глиногорск,213,899,"Комикс-студия ""Точка"" Лтд","алл. Васильковая, д. 2"
584892,3e1292ef-74cc-45fe-8ecc-4d84f67593cd,концерт,концерты,№2083,Североярская область,Озёрск,2,1416,"Музей науки ""Спелка"" Инкорпорэйтед","наб. Карбышева, д. 9/7 стр. 3/1"
551811,cf725e77-7b92-45ee-a611-7b498e8d68ff,концерт,концерты,№4283,Североярская область,Озёрск,2,2599,"Творческое объединение ""Мир"" Инкорпорэйтед","алл. Ягодная, д. 64 стр. 7"
506266,9f20c266-45a8-4804-b075-fdebcd841009,спектакль,театр,№3093,Серебринская область,Озёрчане,62,2313,"Арт-коллектив ""Способы"" Лимитед","ул. Союзная, д. 13 стр. 9/3"
219980,4e07ffb7-a64b-4425-97ac-0e954e7b0559,спектакль,театр,№3265,Светополянский округ,Глиноград,54,2136,"Театр документального кино ""Дизайнер"" Лтд","бул. 50 лет Победы, д. 881"
395769,a39e0870-ab94-4fd1-96cc-d52fb8f2852f,концерт,концерты,№3949,Каменевский регион,Глиногорск,213,4602,"Креативное пространство ""Фазовый"" Лтд","алл. Морская, д. 318"
550362,1677d48c-e258-4e11-9298-df0145e8006b,концерт,концерты,№4241,Солнечноземская область,Глинополье,56,1011,"Творческое пространство ""Институт"" Лимитед","наб. Седова, д. 10 к. 274"
428356,8c62662b-8fad-4abc-9e65-391931bd3dba,спортивное мероприятие,спорт,№1622,Североярская область,Озёрск,2,4607,"Команда артистов ""Светлячок"" Лимитед","пер. Невского, д. 72"
540310,1fb0408d-84da-4e23-934f-85293dd3a4a3,концерт,концерты,№1742,Светополянский округ,Глиноград,54,3692,"Цирк ""Зависть"" Групп","ул. Красина, д. 64 стр. 5/7"
74583,ac22a312-fa86-4041-a20c-b9544b17be28,спектакль,театр,№1037,Горицветская область,Островецк,50,3896,"Заповедник ""Ода"" и партнеры","ул. Ленская, д. 1/6 к. 2"
583948,9b0864ea-ff9e-4e37-a492-8fb289902959,событие,другое,№2222,Каменевский регион,Глиногорск,213,1512,"Образовательное учреждение искусства ""Улыбка"" и партнеры","ул. Тульская, д. 5/1"
569656,09a51628-521f-4d55-859e-e69a30851495,концерт,концерты,№2887,Каменевский регион,Глиногорск,213,932,"Театр драмы ""Редкость"" Инк","алл. Березовая, д. 880"
571923,6373a09d-d6fd-4820-8409-3820c965ee04,спектакль,театр,№1900,Горицветская область,Островецк,50,4029,"Творческая инициатива ""Сосна"" Инк","бул. Трудовой, д. 850 к. 5/7"
541557,527ea885-7c0d-4c3c-9e47-f2d3398e04ff,событие,выставки,№4382,Североярская область,Озёрск,2,1351,"Клуб современных танцев ""Арома"" Инкорпорэйтед","наб. Ручейная, д. 1/5"
478774,6cb3303e-ad28-4230-98dd-4a11c4e5aa64,спектакль,театр,№864,Озернинский край,Родниковецк,240,1896,"Театр кукол ""Огни"" Инкорпорэйтед","ш. Набережное, д. 595 стр. 8"
557737,bf4f6b69-7f05-4aa1-a327-f48ba5b10f3b,событие,другое,№3498,Серебринская область,Озёрчане,62,2336,"Театр мюзикла ""Трапеция"" Инк","наб. Зеленая, д. 59 к. 263"
395575,0f7bc7c1-43a0-4d24-bbda-5f431b6854c8,спектакль,театр,№1736,Яблоневская область,Светополье,39,3991,"Танцевальная школа ""Тандем"" и партнеры","пер. Орджоникидзе, д. 10 стр. 2"
463881,51787cdb-9f10-4288-9b41-fd700f527e13,концерт,концерты,№4835,Тихогорская область,Островенск,25,3946,"Молодежный культурный проект ""Облако"" Инкорпорэйтед","наб. Крылова, д. 1/1 стр. 5"
414764,6993b9c6-c874-4881-b1c6-84ce9072df63,шоу,стендап,№3163,Каменевский регион,Глиногорск,213,4322,"Фестивальный проект ""Секрет"" Групп","бул. Декабристов, д. 9/6"
568154,0ad6a2a0-b333-4877-8491-d42f7c12097d,спектакль,театр,№3581,Медовская область,Радужсвет,47,1936,"Клуб любителей книг ""Светлячок"" Инк","пр. Грибоедова, д. 42"
541737,6c3a7b72-e260-45a3-9d9d-ab36148c7f96,концерт,концерты,№952,Светополянский округ,Глиноград,54,1022,"Творческое объединение ""Вытяжка"" Групп","ул. Верхняя, д. 6/4 стр. 34"
10478,7227af72-9f40-41ec-b92c-33aaa04e477e,мюзикл,театр,№1916,Речиновская область,Дальнесветск,65,3149,"Дворец культуры ""Скворечник"" Инк","пер. Кочубея, д. 7/7 к. 50"
306095,c30495b8-00c6-45a9-aa3a-bc4884100b2a,спектакль,театр,№1680,Глиногорская область,Теплоозеро,38,3266,"Клуб рок-музыки ""Перспектива"" Инкорпорэйтед","пер. Парижской Коммуны, д. 49 к. 523"
225236,c80f15ff-be74-4b80-af72-67d8b583dab7,спектакль,театр,№3874,Широковская область,Радужнополье,35,3469,"Музей музыкальных инструментов ""Точка"" и партнеры","ш. Ленское, д. 4/3"
557650,956169ae-8227-4c12-8033-6cdb7fe86da8,шоу,стендап,№2236,Солнечноземская область,Глинополье,56,3738,"Литературная мастерская ""Магнит"" Инкорпорэйтед","пер. Нагорный, д. 8/3 к. 81"
463388,120d7947-6628-44e7-9199-d331ad665ed5,концерт,концерты,№3007,Озернинский край,Лесоярич,51,3723,"Галерея современного искусства ""Арабеска"" Лимитед","наб. Лесозаводская, д. 899"
553710,882a07de-37be-40bd-9dbb-3596915f40ff,спектакль,театр,№3122,Североярская область,Озёрск,2,3961,"Образовательная программа ""Воображение"" Инкорпорэйтед","пр. Бабушкина, д. 68 к. 280"
575765,185e054e-3617-496f-9980-86f6fff66221,шоу,стендап,№2867,Радужнопольский край,Песковино,33,2102,"Арт-кафе ""Вытяжка"" Инк","пер. Молодежный, д. 122"
366341,5fcdcdaf-d666-477d-830e-df263529deed,спектакль,театр,№1745,Лесодальний край,Родниковец,55,4154,"Образовательная программа ""Мозаика"" Инкорпорэйтед","алл. Большевистская, д. 869"
522371,ad6fdbf4-e5ca-4fac-9c30-05e6224405df,спектакль,театр,№1452,Ключеводский округ,Акбасты,42,3014,"Фольклорный клуб ""Bloom"" и партнеры","наб. Бабушкина, д. 6/4 стр. 262"
94770,1ee9de77-3e5b-45e8-bad7-f29deff690bf,спектакль,театр,№4716,Каменевский регион,Глиногорск,213,3919,"Кладбище искусств ""Снег"" Инк","наб. Васильковая, д. 15 к. 15"
578460,893584ec-592b-46a5-b290-63b31648c2ec,событие,другое,№1842,Каменевский регион,Глиногорск,213,1738,"Литературный музей ""Haven"" Инкорпорэйтед","ул. Смирнова, д. 3/9 стр. 2"
529673,970e5023-18f8-401f-92d0-2c430bfab4fc,концерт,концерты,№3500,Каменевский регион,Глиногорск,213,3900,"Цирковая студия ""Солнце"" и партнеры","алл. Тупиковая, д. 29"
446256,82b60834-a227-4299-9977-76881c05a77b,спектакль,театр,№2269,Ягодиновская область,Речинцево,194,4062,"Клуб настольных игр ""Юный"" Групп","пер. Коминтерна, д. 6/9 стр. 38"
436603,8ab00165-77df-4578-803e-bdc773fca8a5,балет,театр,№4570,Лесостепной край,Крутовинск,44,1848,"Клуб моделей ""Акцент"" Инк","алл. Гафури, д. 376"
530548,af5e6b1a-b9bd-4281-b716-587d83dda5f5,концерт,концерты,№4145,Малиновая область,Сарыжар,16,3637,"Ретро-театр ""Салон"" Групп","ш. Таманское, д. 472"
529695,669af8e3-74ce-495d-8942-cfb7cc645a38,концерт,концерты,№3326,Каменевский регион,Глиногорск,213,2520,"Цирк ""Quest"" и партнеры","ш. Бульварное, д. 6/6 к. 6/9"
552782,6c9b04ec-0402-4657-ae75-2be797461856,концерт,концерты,№3611,Тепляковская область,Горнодолинск,43,1676,"Кабинет Искусств ""Восход"" Групп","алл. Поперечная, д. 6"
542322,23e5c13e-9edb-4c04-98d8-ccbabd83b897,концерт,концерты,№2661,Тепляковская область,Горнодолинск,43,1121,"Спортивный клуб ""Завтра"" Групп","алл. Кубанская, д. 2/5 стр. 5"
318930,6701829d-e251-405c-bf58-acca65e46be1,спектакль,театр,№1586,Малиновоярский округ,Верховино,197,2705,"Театр драмы ""Туман"" Инкорпорэйтед","ул. Садовая, д. 105 к. 7"
584671,6bf19a9e-b071-44c8-9ecd-8563c82527c7,событие,другое,№3783,Североозёрский округ,Лесогорский,20240,2029,"Клуб любителей книг ""Светляк"" Лимитед","ш. Розы Люксембург, д. 7"
385772,896f9f89-5d98-4c55-a83a-d352dd9a7be9,спектакль,театр,№3722,Каменевский регион,Глиногорск,213,2903,"Клуб китаристов ""Canvas"" и партнеры","наб. Песочная, д. 8"
418578,2ad7ff92-b5f6-4fab-ab42-b747edec150e,событие,другое,№2671,Солнечноземская область,Глинополье,56,4418,"Модная академия ""Арома"" Групп","наб. Ореховая, д. 2/6"
546282,9ee2250e-19aa-4bec-bd2a-0b72ee108608,концерт,концерты,№4785,Лесополянская область,Гореловск,1095,2136,"Театр документального кино ""Дизайнер"" Лтд","бул. 50 лет Победы, д. 881"
589850,0620666b-ba1d-4242-b326-493a26a0d271,спектакль,театр,№2218,Каменевский регион,Глиногорск,213,4037,"Творческие вечера ""Тон"" Групп","пер. Энтузиастов, д. 4/1 стр. 99"
290350,49a0f768-b0ae-42a1-8923-7776cd22784b,событие,другое,№4190,Североярская область,Озёрск,2,3817,"Арт-кафе ""Импульс"" Инкорпорэйтед","алл. Автомобилистов, д. 46"
550071,0597e71b-7825-407a-aff2-c4eea70766d8,событие,другое,№2878,Каменевский регион,Ручейный,10754,1884,"Школа композиции ""Объединение"" Инкорпорэйтед","пер. Победа, д. 697 к. 78"
569729,2d4c4c76-0544-4b41-a22e-382eee8ed3c1,событие,другое,№3752,Солнечнореченская область,Глинореч,20656,2031,"Совет искусства ""Ориентир"" Лимитед","пр. Крупской, д. 557"
276790,23a26903-c882-4be6-a3f3-f989c56993aa,спектакль,театр,№1819,Каменноозёрный край,Ордакент,12,3993,"Галерея стрит-арта ""Симфония"" Групп","пр. Ивановский, д. 622 к. 290"
532335,944d984b-c23e-4aa3-bafa-3d3cf4020aed,выставка,другое,№1495,Серебряноярский округ,Лесозолотск,14,4674,"Народная школа искусств ""Сапфир"" Групп","пр. Комсомольский, д. 17 стр. 32"
191809,d5f79654-e3e7-4860-a186-8a2059a69ae3,спектакль,театр,№1858,Каменевский регион,Глиногорск,213,4017,"Студия анимации ""Точка"" Инкорпорэйтед","алл. Тамбовская, д. 7 к. 827"
574431,d4344522-b7cf-4539-96c8-efece75e9b16,спорт,спорт,№1531,Медовская область,Радужсвет,47,2157,"Студия дизайна ""Платформа"" Инкорпорэйтед","наб. Магистральная, д. 5"
228323,9b05dea1-6b79-4bd1-9d54-5967bbe840b2,спектакль,театр,№3533,Североярская область,Озёрск,2,4008,"Центр традиционной культуры ""Звук"" Лимитед","бул. Королева, д. 814"
508013,daeecfca-e8b4-4dfe-b386-0b60b8da1871,концерт,концерты,№4018,Каменевский регион,Глиногорск,213,2272,"Лаборатория новых медиа ""Арома"" Лимитед","ш. Киевское, д. 395 стр. 425"
240126,5dde4387-6dcc-4923-a519-1e098e4d71b5,событие,другое,№3273,Каменевский регион,Глиногорск,213,2617,"Студия видеомонтажа ""Тепло"" Лимитед","алл. Раздольная, д. 458 к. 7/1"
552706,9b4785ec-c1cb-4efe-b9fc-58fb4845c9de,выставка,другое,№1585,Травяная область,Родниковск,22,3437,"Школа сценического мастерства ""Вечность"" Лтд","ш. Тракторное, д. 9 к. 9"
427934,bfbb3dcc-4096-4c6e-af76-58f547d3f6c9,концерт,концерты,№1991,Яблоневская область,Светополье,39,2633,"Образовательный центр ""Кубок"" и партнеры","наб. Прудовая, д. 9 к. 7"
481815,ee790a22-25a7-4463-b4e9-fdb2bdb730a0,концерт,концерты,№3259,Горицветская область,Островецк,50,1981,"Клуб киноманов ""Идея"" Инкорпорэйтед","алл. Владимирская, д. 8 к. 1/7"
13832,af45d896-6e03-4ec5-b228-7ffb545dced0,спектакль,театр,№828,Озернинский край,Родниковецк,240,1896,"Театр кукол ""Огни"" Инкорпорэйтед","ш. Набережное, д. 595 стр. 8"
504871,205e967a-1a42-40de-8870-26d6d15005b7,событие,другое,№1950,Каменевский регион,Глиногорск,213,3033,"Музыкальная школа для детей ""Ремесло"" Групп","ул. Трудовая, д. 68 к. 401"
556260,724f2812-7c42-48e7-aea0-4ac97fc5edb8,концерт,концерты,№2915,Североярская область,Озёрск,2,1828,"Группа арт-менеджеров ""Хранитель"" Лтд","ул. Пушкинская, д. 8 к. 9"
574606,cbdac670-293f-4a2b-9b32-ef421481d64b,концерт,концерты,№2554,Дальнеземская область,Теплоозёрск,15,4481,"Школа сценического мастерства ""Вдох"" Лтд","пер. Полярный, д. 87"
528715,361851da-2b17-4510-b0c2-c605ad67dc57,спектакль,театр,№2659,Каменевский регион,Глиногорск,213,1685,"Театр на треноге ""Тайное"" Инк","пер. Серова, д. 7/2 стр. 2/7"
340099,99577263-8d89-4e6f-b919-a52abb33d3fb,спортивное мероприятие,спорт,№4814,Каменевский регион,Глиногорск,213,1534,"Литературный музей ""Ретро"" Лтд","бул. Лермонтова, д. 2"
540572,8a7065da-c588-41be-ba56-29703c22307e,спектакль,театр,№1637,Поленовский край,Дальнозолотск,18,3159,"Клуб начинающих писателей ""Таблицы"" Групп","ул. О.Кошевого, д. 7"
343901,db90f9df-4950-47b8-9c98-65313028ad9a,концерт,концерты,№869,Озернинский край,Родниковецк,240,4263,"Музей исторических ремесел ""Краски"" и партнеры","пр. Краснодарский, д. 2 к. 263"
461173,1137a79a-d46b-405f-95d0-f87940c8749e,мюзикл,театр,№1824,Каменевский регион,Глиногорск,213,3952,"Творческое объединение ""Модуль"" Инкорпорэйтед","алл. Глинки, д. 9/8 к. 67"
566728,380d9faf-8f14-4f1a-a69c-020fbb33e3b0,концерт,концерты,№4493,Зеленоградский округ,Шаныртау,24,3245,"Мастерская графического дизайна ""Победа"" Инкорпорэйтед","пр. Космодемьянской, д. 7/8 стр. 700"
51647,8a46d34a-e63a-4719-ade9-662a9c0777ac,спектакль,театр,№1375,Североярская область,Озёрск,2,1854,"Научно-культурный центр ""Туман"" Лтд","ул. Дальневосточная, д. 4/6"
485069,a698ca37-6462-4efd-a29b-38fe2deb11dd,шоу,стендап,№4655,Залесский край,Горноставинск,4,4421,"Школа театрального мастерства ""Стрела"" и партнеры","пер. Добролюбова, д. 3/5 к. 817"
514154,9bc90059-65b4-4531-b563-dacdaea95b93,концерт,концерты,№4377,Каменевский регион,Глиногорск,213,2440,"Ремесленный центр ""Юный"" Групп","бул. Гоголя, д. 3/7"
497775,8e4068fb-c13e-4970-b792-9a75da52680b,концерт,концерты,№2378,Каменевский регион,Глиногорск,213,1368,"Театр импровизации ""Флаг"" Групп","пер. Рыбацкий, д. 254"
